fold,noise_type,snr_db,n_pairs,sg_eer,sg_min_dcf,sg_threshold,cg_far,overall_eer,overall_min_dcf,overall_threshold
3,metro,-5,5980,0.03442171588540077,0.30900001525878906,0.405610591173172,0.004999999888241291,0.025939698331058025,0.28387436270713806,0.379034161567688
3,metro,0,5980,0.02462373673915863,0.2535000145435333,0.43382927775382996,0.0024999999441206455,0.018045226112008095,0.1781231164932251,0.40601402521133423
3,metro,5,5980,0.01909595914185047,0.18449999392032623,0.4620521664619446,0.0020000000949949026,0.015037688426673412,0.15374873578548431,0.4278552830219269
3,metro,10,5980,0.019598484970629215,0.15700000524520874,0.4701225459575653,0.001500000013038516,0.015538944397121668,0.13187436759471893,0.43339672684669495
3,office,-10,5980,0.031909091398119926,0.31550002098083496,0.4087746739387512,0.005499999970197678,0.027443467639386654,0.26524874567985535,0.37692731618881226
3,office,-5,5980,0.026381312869489193,0.28200000524520874,0.41616153717041016,0.0035000001080334187,0.02155402023345232,0.2066231071949005,0.39130592346191406
3,office,0,5980,0.02211111132055521,0.19499999284744263,0.43687760829925537,0.0020000000949949026,0.017042714171111584,0.16662311553955078,0.4069731831550598
3,office,5,5980,0.01909595914185047,0.18549999594688416,0.4449087381362915,0.001500000013038516,0.016541456803679466,0.16524873673915863,0.41800689697265625
3,office,10,5980,0.01758838351815939,0.1354999989271164,0.4661240875720978,0.001500000013038516,0.015037688426673412,0.1354999989271164,0.4328174591064453
3,park,-10,5980,0.04045202024281025,0.4205000102519989,0.38750749826431274,0.007000000216066837,0.033959800377488136,0.32799747586250305,0.36328551173210144
3,park,-5,5980,0.03442171588540077,0.30649998784065247,0.4108717441558838,0.0035000001080334187,0.026440954767167568,0.2656231224536896,0.3765738606452942
3,park,0,5980,0.026381312869489193,0.21549999713897705,0.42332446575164795,0.0035000001080334187,0.02005025092512369,0.19037435948848724,0.40123528242111206
3,park,5,5980,0.022613637149333954,0.16200000047683716,0.44241273403167725,0.0020000000949949026,0.016541456803679466,0.13687437772750854,0.41334983706474304
3,park,10,5980,0.01909595914185047,0.1509999930858612,0.45297253131866455,0.001500000013038516,0.016415828838944435,0.1509999930858612,0.4183429479598999
3,traffic,-10,5980,0.038441918790340424,0.3605000078678131,0.3952588737010956,0.007499999832361937,0.03245602920651436,0.29649749398231506,0.36927977204322815
3,traffic,-5,5980,0.027386363595724106,0.20550000667572021,0.4276396334171295,0.003000000026077032,0.02155402023345232,0.1803743690252304,0.396396279335022
3,traffic,0,5980,0.023116162046790123,0.2510000169277191,0.4333047866821289,0.001500000013038516,0.017543969675898552,0.18262311816215515,0.40563517808914185
3,traffic,5,5980,0.01909595914185047,0.19200000166893005,0.45789292454719543,0.0020000000949949026,0.016040201298892498,0.16624873876571655,0.4222828149795532
3,traffic,10,5980,0.020101009868085384,0.11349999159574509,0.46683022379875183,0.0020000000949949026,0.017042714171111584,0.11349999159574509,0.42313188314437866
4,clean,,5980,0.0135681820102036,0.0925000011920929,0.523345410823822,0.0020000000949949026,0.010526381898671389,0.09037436544895172,0.5043588280677795
4,cafeteria,-10,5980,0.08793939277529716,0.47049999237060547,0.3613618314266205,0.019500000402331352,0.07894723862409592,0.42024874687194824,0.32100212574005127
4,cafeteria,-5,5980,0.06809091195464134,0.4505000114440918,0.383928120136261,0.016499999910593033,0.05902261286973953,0.39912310242652893,0.3448099195957184
4,cafeteria,0,5980,0.03592929244041443,0.359499990940094,0.42890748381614685,0.008500000461935997,0.02944849245250225,0.3041231036186218,0.41188010573387146
4,cafeteria,5,5980,0.02788888942450285,0.2199999988079071,0.4668220281600952,0.0044999998062849045,0.019047738052904606,0.20487439632415771,0.44103145599365234
4,cafeteria,10,5980,0.021106060594320297,0.26750001311302185,0.503682553768158,0.0020000000949949026,0.015914573334157467,0.2026231288909912,0.4747735559940338
4,metro,-10,5980,0.07788889110088348,0.468500018119812,0.3764607608318329,0.017000000923871994,0.06553894281387329,0.39612311124801636,0.33959874510765076
4,metro,-5,5980,0.057035353034734726,0.4179999828338623,0.40270742774009705,0.012000000104308128,0.043483667075634,0.3677487075328827,0.3781096041202545
4,metro,0,5980,0.03341666795313358,0.3370000123977661,0.4386022090911865,0.007499999832361937,0.02694221120327711,0.26612311601638794,0.41683298349380493
4,metro,5,5980,0.02412121184170246,0.1965000033378601,0.4832156002521515,0.004000000189989805,0.017042714171111584,0.1965000033378601,0.4665879011154175
4,metro,10,5980,0.021106060594320297,0.24950002133846283,0.5007091164588928,0.0024999999441206455,0.015538944397121668,0.19924874603748322,0.47472697496414185
4,office,-10,5980,0.058040402829647064,0.4335000216960907,0.39304590225219727,0.014499999582767487,0.04849623143672943,0.3832487463951111,0.36577385663986206
4,office,-5,5980,0.042462121695280075,0.28450000286102295,0.41965654492378235,0.009499999694526196,0.03308291360735893,0.2808744013309479,0.3938310444355011
